CODE;NAME;COMMENT;LAST UPDATE;BIG THEME;SOURCE ACRONYM;SOURCE;SOURCE URL;FREQUENCY;MEASURE;UNIT;SERIES STATUS;THEME CODE;COUNTRY;NUMERICA;THEME
BM12_CRLSPJ12;Operações de crédito - saldo da carteira de crédito - recursos livres - pessoa jurídica;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Corresponde ao somatório do saldo devedor dos contratos de crédito em final de mês. Inclui as novas concessões liberadas no mês e a apropriação de juros pró- rata das operações de empréstimos e financiamentos.Trata-se dos contratos com taxas de juros livremente pactuadas entre mutuários e instituições financeiras. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais. Nas operações livres, as instituições financeiras têm autonomia sobre a destinação dos recursos captados em mercado.Classificação por tipo de cliente: pessoa jurídica (PJ).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;R$;milhões;A;3;BRA;True;Moeda e crédito
BM12_CRLTJ12;Operações de crédito - taxa média de juros - recursos livres - total;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Taxa média de juros das novas operações de crédito contratadas no período de referência. Taxa ponderada pelo valor das concessões. Trata-se de operações de crédito livre. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.Somatório dos dois tipos de clientes: Pessoa física (PF) e pessoa jurídica (PJ). Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:12:00.447;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(% a.a.);;A;3;BRA;True;Moeda e crédito
BM12_CRLTJPF12;Operações de crédito - taxa média de juros  - recursos livres - pessoa física;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Taxa média de juros das novas operações de crédito contratadas no período de referência. Taxa ponderada pelo valor das concessões. Trata-se de operações de crédito livre. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.Classificação por tipo de cliente: pessoa física (PF).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:12:00.447;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(% a.a.);;A;3;BRA;True;Moeda e crédito
BM12_CRLTJPJ12;Operações de crédito - taxa média de juros  - recursos livres - pessoa jurídica;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Taxa média de juros das novas operações de crédito contratadas no período de referência. Taxa ponderada pelo valor das concessões. Trata-se de operações de crédito livre. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.Classificação por tipo de cliente: pessoa jurídica (PJ).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:12:00.447;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(% a.a.);;A;3;BRA;True;Moeda e crédito
BM12_CS12;Operações de crédito - saldo da carteira de crédito - total;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Saldo em final de período das operações de crédito contratadas no Sistema Financeiro Nacional. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Somatório dos dois tipos de clientes: Pessoa física (PF) e pessoa jurídica (PJ). Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;R$;milhões;A;3;BRA;True;Moeda e crédito
BM12_CSD12;Operações de crédito - spread médio das operações - total;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Diferença entre a taxa média de juros das novas operações de crédito contratadas no período de referência no Sistema Financeiro Nacional e o custo de captação referencial médio. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Somatório dos dois tipos de clientes: Pessoa física (PF) e pessoa jurídica (PJ). Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(p.p.);;A;3;BRA;True;Moeda e crédito
BM12_CSDPF12;Operações de crédito - spread médio das operações - pessoa física;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Diferença entre a taxa média de juros das novas operações de crédito contratadas no período de referência no Sistema Financeiro Nacional e o custo de captação referencial médio. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Classificação por tipo de cliente: pessoa física (PF).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:12:00.447;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(p.p.);;A;3;BRA;True;Moeda e crédito
BM12_CSDPJ12;Operações de crédito - spread médio das operações - pessoa jurídica;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Diferença entre a taxa média de juros das novas operações de crédito contratadas no período de referência no Sistema Financeiro Nacional e o custo de captação referencial médio. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Classificação por tipo de cliente: pessoa jurídica (PJ).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(p.p.);;A;3;BRA;True;Moeda e crédito
BM12_CSPF12;Operações de crédito - saldo da carteira de crédito - pessoa física;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Saldo em final de período das operações de crédito contratadas no Sistema Financeiro Nacional. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Classificação por tipo de cliente: pessoa física (PF).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;R$;milhões;A;3;BRA;True;Moeda e crédito
BM12_CSPJ12;Operações de crédito - saldo da carteira de crédito - pessoa jurídica;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Saldo em final de período das operações de crédito contratadas no Sistema Financeiro Nacional. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Classificação por tipo de cliente: pessoa jurídica (PJ).Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:10:00.643;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;R$;milhões;A;3;BRA;True;Moeda e crédito
BM12_CTJ12;Operações de crédito - taxa média de juros - total;"Estatísticas das operações de crédito do Sistema Financeiro Nacional.   
Taxa média de juros das novas operações de crédito contratadas no período de referência no Sistema Financeiro Nacional. Taxa ponderada pelo valor das concessões. Inclui operações contratadas no segmento de crédito livre e no segmento de crédito direcionado.Somatório dos dois tipos de clientes: Pessoa física (PF) e pessoa jurídica (PJ). Mais informações: <a href=""../doc/glossariocredito.pdf"">GLOSSÁRIO</a>; <a href=""../doc/notaempr.pdf"">Nota para a Imprensa de Política Monetária e Operações de Crédito</a>; <a href=""../doc/notaempr201502.pdf"">Nota Metodológica – Revisão da estrutura de dados de crédito – Fevereiro de 2015</a> e SGS- Sistema de Gerenciamento de Séries Temporais, Banco Central.";2022-07-27 12:12:00.447;Macroeconômico;Bacen/Notas Imprensa/Moeda;Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Política Monetária e Operações de Crédito do SFN (Bacen/Notas Imprensa/Moeda);http://www.bcb.gov.br;Mensal;(% a.a.);;A;3;BRA;True;Moeda e crédito
